subject,base,trial,sex,style,modality,level,age_years,height_cm,mass_kg,bmi_kg_m2,practice_years,grade,dominant_guard,metric,value,window,family,joint,axis,stat,unit
ID013,KIB,1,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_com_x_mean_m,0.40274326198573,pre_strike,com,,,,m
ID013,KIB,2,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_com_x_mean_m,0.4140293805591511,pre_strike,com,,,,m
ID013,KIB,3,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_com_x_mean_m,0.3911251705989537,pre_strike,com,,,,m
ID013,KIB,4,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_com_x_mean_m,0.4213533223395755,pre_strike,com,,,,m
ID013,KIB,5,F,Shotokan,,,45,160.0,61.7,24.1,1,Branca,Left,pre_com_x_mean_m,0.4019279012398499,pre_strike,com,,,,m
ID014,ZEN,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4144780228029541,pre_strike,com,,,,m
ID014,ZEN,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4757944513942426,pre_strike,com,,,,m
ID014,ZEN,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4632830851137389,pre_strike,com,,,,m
ID014,ZEN,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4580842974126992,pre_strike,com,,,,m
ID014,ZEN,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.439699356132996,pre_strike,com,,,,m
ID014,KOK,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4965131741212847,pre_strike,com,,,,m
ID014,KOK,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.498655903252398,pre_strike,com,,,,m
ID014,KOK,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4798349471172758,pre_strike,com,,,,m
ID014,KOK,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4935417941554766,pre_strike,com,,,,m
ID014,KOK,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.5457777805728583,pre_strike,com,,,,m
ID014,KIB,1,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4791062281743899,pre_strike,com,,,,m
ID014,KIB,2,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.504311352095604,pre_strike,com,,,,m
ID014,KIB,3,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4224347297555108,pre_strike,com,,,,m
ID014,KIB,4,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4301049866749983,pre_strike,com,,,,m
ID014,KIB,5,F,Goju-Ryu,Kata,International,20,163.5,59.8,22.5,13,1 Dan,Left,pre_com_x_mean_m,0.4106512399668567,pre_strike,com,,,,m
ID003,ZEN,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.7027366050666952,pre_strike,com,,,,m
ID003,ZEN,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.685812264728394,pre_strike,com,,,,m
ID003,ZEN,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.6430434019364779,pre_strike,com,,,,m
ID003,ZEN,4,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.6005228253075564,pre_strike,com,,,,m
ID003,ZEN,5,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.6909263380401188,pre_strike,com,,,,m
ID003,KOK,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5332303353105483,pre_strike,com,,,,m
ID003,KOK,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5305098639667334,pre_strike,com,,,,m
ID003,KOK,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5256282920333977,pre_strike,com,,,,m
ID003,KOK,4,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.522909015486102,pre_strike,com,,,,m
ID003,KOK,5,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5199281155767757,pre_strike,com,,,,m
ID003,KIB,1,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.566026426245321,pre_strike,com,,,,m
ID003,KIB,2,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5700172296087728,pre_strike,com,,,,m
ID003,KIB,3,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5874029076944731,pre_strike,com,,,,m
ID003,KIB,4,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5785396535952205,pre_strike,com,,,,m
ID003,KIB,5,M,Goju-Ryu,Kata,International,22,158.5,69.2,27.7,17,3 Dan,Left,pre_com_y_mean_m,0.5580039489772018,pre_strike,com,,,,m
ID004,ZEN,1,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5337971995273253,pre_strike,com,,,,m
ID004,ZEN,2,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.6179344018530082,pre_strike,com,,,,m
ID004,ZEN,3,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.6271592541989324,pre_strike,com,,,,m
ID004,ZEN,4,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.6093280715950646,pre_strike,com,,,,m
ID004,ZEN,5,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5950822527096276,pre_strike,com,,,,m
ID004,KOK,1,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.3937639226498158,pre_strike,com,,,,m
ID004,KOK,2,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.4504432842055842,pre_strike,com,,,,m
ID004,KOK,3,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.460804492317232,pre_strike,com,,,,m
ID004,KOK,4,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5266421907835465,pre_strike,com,,,,m
ID004,KOK,5,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5368228838880655,pre_strike,com,,,,m
ID004,KIB,1,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5474809487043577,pre_strike,com,,,,m
ID004,KIB,2,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5834725282017879,pre_strike,com,,,,m
ID004,KIB,3,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5847789035874906,pre_strike,com,,,,m
ID004,KIB,4,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.5882116642126098,pre_strike,com,,,,m
ID004,KIB,5,M,Wado-Ryu,Kumite,Regional,23,170.5,104.4,36.1,13,1 Dan,Left,pre_com_y_mean_m,0.580500645050428,pre_strike,com,,,,m
ID005,ZEN,1,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.7202234511674448,pre_strike,com,,,,m
ID005,ZEN,2,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.630407141102229,pre_strike,com,,,,m
ID005,ZEN,3,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.6693251177133409,pre_strike,com,,,,m
ID005,ZEN,4,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.6862038193974336,pre_strike,com,,,,m
ID005,ZEN,5,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.6348223111231827,pre_strike,com,,,,m
ID005,KOK,1,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5437867399872223,pre_strike,com,,,,m
ID005,KOK,2,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5539658953790405,pre_strike,com,,,,m
ID005,KOK,3,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5553901813684189,pre_strike,com,,,,m
ID005,KOK,4,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5517512241962766,pre_strike,com,,,,m
ID005,KOK,5,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.50684827214345,pre_strike,com,,,,m
ID005,KIB,1,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5585004497772915,pre_strike,com,,,,m
ID005,KIB,2,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5545367924125141,pre_strike,com,,,,m
ID005,KIB,3,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5531604678059465,pre_strike,com,,,,m
ID005,KIB,4,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5700022617493643,pre_strike,com,,,,m
ID005,KIB,5,M,Shotokan,Kumite,International,21,167.5,70.9,25.4,13,1 Dan,Left,pre_com_y_mean_m,0.5789549123077039,pre_strike,com,,,,m
ID006,ZEN,1,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.6187353463895637,pre_strike,com,,,,m
ID006,ZEN,2,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.6152051384646571,pre_strike,com,,,,m
ID006,ZEN,3,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.6185003640970282,pre_strike,com,,,,m
ID006,ZEN,4,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.6028339252093479,pre_strike,com,,,,m
ID006,ZEN,5,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.6269641743388927,pre_strike,com,,,,m
ID006,KOK,1,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.4509471630583825,pre_strike,com,,,,m
ID006,KOK,2,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.45420535096923,pre_strike,com,,,,m
ID006,KOK,3,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.4519462008287743,pre_strike,com,,,,m
ID006,KOK,4,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.3820919805052199,pre_strike,com,,,,m
ID006,KOK,5,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.4234602094102753,pre_strike,com,,,,m
ID006,KIB,1,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.5418913286286144,pre_strike,com,,,,m
ID006,KIB,2,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.5496989701244164,pre_strike,com,,,,m
ID006,KIB,3,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.5275637702994949,pre_strike,com,,,,m
ID006,KIB,4,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.5121702456477799,pre_strike,com,,,,m
ID006,KIB,5,F,Goju-Ryu,Kumite,International,22,158.0,56.6,22.7,10,1 Dan,Left,pre_com_y_mean_m,0.5374254548219901,pre_strike,com,,,,m
ID007,ZEN,1,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.6759252085661641,pre_strike,com,,,,m
ID007,ZEN,2,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.6406376263571887,pre_strike,com,,,,m
ID007,ZEN,3,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.6665429143952801,pre_strike,com,,,,m
ID007,ZEN,4,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.6655533899748362,pre_strike,com,,,,m
ID007,ZEN,5,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.6631652687804219,pre_strike,com,,,,m
ID007,KOK,1,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.5293635897323039,pre_strike,com,,,,m
ID007,KOK,2,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.4251772017008585,pre_strike,com,,,,m
ID007,KOK,3,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.472637967926275,pre_strike,com,,,,m
ID007,KOK,4,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.4058953055348666,pre_strike,com,,,,m
ID007,KOK,5,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.3964272211533365,pre_strike,com,,,,m
ID007,KIB,1,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.607216946892223,pre_strike,com,,,,m
ID007,KIB,2,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.5950584915135609,pre_strike,com,,,,m
ID007,KIB,3,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.5862425309151145,pre_strike,com,,,,m
ID007,KIB,4,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.5924389043786524,pre_strike,com,,,,m
ID007,KIB,5,F,Goju-Ryu,Kata,International,20,165.0,72.5,17.9,15,1 Dan,Left,pre_com_y_mean_m,0.5928620524826315,pre_strike,com,,,,m
ID008,ZEN,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.6812226742248366,pre_strike,com,,,,m
ID008,ZEN,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.6767778331629363,pre_strike,com,,,,m
ID008,ZEN,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.6745608060189405,pre_strike,com,,,,m
ID008,ZEN,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.6523335364363304,pre_strike,com,,,,m
ID008,ZEN,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.654186775798562,pre_strike,com,,,,m
ID008,KOK,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5592685083560355,pre_strike,com,,,,m
ID008,KOK,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5846969375092919,pre_strike,com,,,,m
ID008,KOK,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5744904184393484,pre_strike,com,,,,m
ID008,KOK,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5586652640240056,pre_strike,com,,,,m
ID008,KOK,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5559884862408309,pre_strike,com,,,,m
ID008,KIB,1,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.596058469110306,pre_strike,com,,,,m
ID008,KIB,2,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5495922067926704,pre_strike,com,,,,m
ID008,KIB,3,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.569978524413804,pre_strike,com,,,,m
ID008,KIB,4,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5757170434114111,pre_strike,com,,,,m
ID008,KIB,5,F,Goju-Ryu,Kata,International,19,155.0,52.9,22.0,15,1 Dan,Left,pre_com_y_mean_m,0.5633687737617238,pre_strike,com,,,,m
ID009,ZEN,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.60545119884883,pre_strike,com,,,,m
ID009,ZEN,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.6056325519454634,pre_strike,com,,,,m
ID009,ZEN,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.57799708976845,pre_strike,com,,,,m
ID009,ZEN,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.6395771110280606,pre_strike,com,,,,m
ID009,ZEN,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.612487049436692,pre_strike,com,,,,m
ID009,KOK,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.4625475019313099,pre_strike,com,,,,m
ID009,KOK,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.4505573265026169,pre_strike,com,,,,m
ID009,KOK,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.4132784846349758,pre_strike,com,,,,m
ID009,KOK,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.4481218032764076,pre_strike,com,,,,m
ID009,KOK,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.4560667561288763,pre_strike,com,,,,m
ID009,KIB,1,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.5715387459519448,pre_strike,com,,,,m
ID009,KIB,2,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.5565537703116323,pre_strike,com,,,,m
ID009,KIB,3,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.5672878968393553,pre_strike,com,,,,m
ID009,KIB,4,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.5788441486152768,pre_strike,com,,,,m
ID009,KIB,5,F,Shotokan,Kata,National,20,155.0,72.2,30.1,12,1 Dan,Left,pre_com_y_mean_m,0.5917885961762303,pre_strike,com,,,,m
ID010,ZEN,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.6116206078876714,pre_strike,com,,,,m
ID010,ZEN,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5859034951792165,pre_strike,com,,,,m
ID010,ZEN,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.6105252046001491,pre_strike,com,,,,m
ID010,ZEN,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.607830131932555,pre_strike,com,,,,m
ID010,ZEN,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.6264720153808776,pre_strike,com,,,,m
ID010,KOK,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.4862963275086985,pre_strike,com,,,,m
ID010,KOK,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.477429681535724,pre_strike,com,,,,m
ID010,KOK,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5092238734553924,pre_strike,com,,,,m
ID010,KOK,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5039619450609465,pre_strike,com,,,,m
ID010,KOK,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.497766196711042,pre_strike,com,,,,m
ID010,KIB,1,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.587461741400617,pre_strike,com,,,,m
ID010,KIB,2,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5788630130161618,pre_strike,com,,,,m
ID010,KIB,3,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5703989005881905,pre_strike,com,,,,m
ID010,KIB,4,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5981420504445623,pre_strike,com,,,,m
ID010,KIB,5,F,Shotokan,Kumite,International,20,161.5,70.7,27.3,15,1 Dan,Left,pre_com_y_mean_m,0.5829452636940408,pre_strike,com,,,,m
ID011,ZEN,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.67970418530917,pre_strike,com,,,,m
ID011,ZEN,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.6623367361394678,pre_strike,com,,,,m
ID011,ZEN,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.6584415100019322,pre_strike,com,,,,m
ID011,ZEN,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.6749453398663041,pre_strike,com,,,,m
ID011,ZEN,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.6381727306672066,pre_strike,com,,,,m
ID011,KOK,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5137580195773089,pre_strike,com,,,,m
ID011,KOK,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5166727945903304,pre_strike,com,,,,m
ID011,KOK,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5290769908125985,pre_strike,com,,,,m
ID011,KOK,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5177264137164482,pre_strike,com,,,,m
ID011,KOK,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.4999052788967344,pre_strike,com,,,,m
ID011,KIB,1,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5482749047431251,pre_strike,com,,,,m
ID011,KIB,2,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.570046493051889,pre_strike,com,,,,m
ID011,KIB,3,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5625442324446417,pre_strike,com,,,,m
ID011,KIB,4,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5617618707220713,pre_strike,com,,,,m
ID011,KIB,5,M,Shotokan,Kumite,International,21,184.5,84.8,25.0,16,1 Dan,Left,pre_com_y_mean_m,0.5578036162794497,pre_strike,com,,,,m
ID012,ZEN,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.5417437761288458,pre_strike,com,,,,m
ID012,ZEN,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.6324649393823207,pre_strike,com,,,,m
ID012,ZEN,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.6207405302852791,pre_strike,com,,,,m
ID012,ZEN,4,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.634629832416696,pre_strike,com,,,,m
ID012,ZEN,5,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.6231446625051837,pre_strike,com,,,,m
ID012,KOK,1,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.4152763234794377,pre_strike,com,,,,m
ID012,KOK,2,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.439484943428188,pre_strike,com,,,,m
ID012,KOK,3,F,Shotokan,Kata,National,32,161.0,90.6,35.0,25,3 Dan,Left,pre_com_y_mean_m,0.5113376851266181,pre_strike,com,,,,m
